"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"MeSHDb for Caenorhabditis briggsae (Worm, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Caenorhabditis briggsae (Worm)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Caenorhabditis briggsae",6238,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cbr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cbr.eg.db:Caenorhabditis briggsae:Worm:v005"
"MeSHDb for Caenorhabditis elegans (Worm, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Caenorhabditis elegans (Worm)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Caenorhabditis elegans",6239,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cel.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cel.eg.db:Caenorhabditis elegans:Worm:v005"
"MeSHDb for Canis familiaris (Dog, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Canis familiaris (Dog)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Canis familiaris",9615,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cfa.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cfa.eg.db:Canis familiaris:Dog:v005"
"MeSHDb for Ciona intestinalis (Sea squirt, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Ciona intestinalis (Sea squirt)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Ciona intestinalis",7719,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cin.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cin.eg.db:Ciona intestinalis:Sea squirt:v005"
"MeSHDb for Callithrix jacchus (Marmoset, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Callithrix jacchus (Marmoset)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Callithrix jacchus",9483,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cja.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cja.eg.db:Callithrix jacchus:Marmoset:v005"
"MeSHDb for Cavia porcellus (Guinea pig, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Cavia porcellus (Guinea pig)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Cavia porcellus",10141,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cpo.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cpo.eg.db:Cavia porcellus:Guinea pig:v005"
"MeSHDb for Caenorhabditis remanei (Worm, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Caenorhabditis remanei (Worm)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Caenorhabditis remanei",31234,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cre.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cre.eg.db:Caenorhabditis remanei:Worm:v005"
"MeSHDb for Cyanobacteria (Cyanobacteria, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Cyanobacteria (Cyanobacteria)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Cyanobacteria",1117,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Cya.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cya.eg.db:Cyanobacteria:Cyanobacteria:v005"
"MeSHDb for Drosophila ananassae (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila ananassae (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila ananassae",7217,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dan.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dan.eg.db:Drosophila ananassae:Fruit fly:v005"
"MeSHDb for Dickeya dadantii 3937 (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Dickeya dadantii 3937","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Dickeya dadantii 3937",198628,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dda.3937.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dda.3937.eg.db:v005"
"MeSHDb for Dictyostelium discoideum AX4 (Cellular slime mold, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Dictyostelium discoideum AX4 (Cellular slime mold)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Dictyostelium discoideum AX4",352472,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Ddi.AX4.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ddi.AX4.eg.db:Dictyostelium discoideum AX4:Cellular slime mold:v005"
"MeSHDb for Drosophila erecta (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila erecta (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila erecta",7220,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Der.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Der.eg.db:Drosophila erecta:Fruit fly:v005"
"MeSHDb for Drosophila grimshawi (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila grimshawi (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila grimshawi",7222,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dgr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dgr.eg.db:Drosophila grimshawi:Fruit fly:v005"
"MeSHDb for Drosophila melanogaster (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila melanogaster (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila melanogaster",7227,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dme.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dme.eg.db:Drosophila melanogaster:Fruit fly:v005"
"MeSHDb for Drosophila mojavensis (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila mojavensis (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila mojavensis",7230,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dmo.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dmo.eg.db:Drosophila mojavensis:Fruit fly:v005"
"MeSHDb for Drosophila persimilis (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila persimilis (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila persimilis",7234,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dpe.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dpe.eg.db:Drosophila persimilis:Fruit fly:v005"
"MeSHDb for Danio rerio (Zebrafish, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Danio rerio (Zebrafish)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Danio rerio",7955,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dre.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dre.eg.db:Danio rerio:Zebrafish:v005"
"MeSHDb for Drosophila sechellia (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila sechellia (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila sechellia",7238,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dse.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dse.eg.db:Drosophila sechellia:Fruit fly:v005"
"MeSHDb for Drosophila simulans (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila simulans (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila simulans",7240,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dsi.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dsi.eg.db:Drosophila simulans:Fruit fly:v005"
"MeSHDb for Drosophila virilis (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila virilis (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila virilis",7244,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dvi.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dvi.eg.db:Drosophila virilis:Fruit fly:v005"
"MeSHDb for Drosophila yakuba (Fruit fly, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila yakuba (Fruit fly)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Drosophila yakuba",7245,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Dya.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dya.eg.db:Drosophila yakuba:Fruit fly:v005"
"MeSHDb for Equus caballus (Horse, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Equus caballus (Horse)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Equus caballus",9796,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Eca.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Eca.eg.db:Equus caballus:Horse:v005"
"MeSHDb for Escherichia coli str. K-12 substr. MG1655 (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Escherichia coli str. K-12 substr. MG1655","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Escherichia coli str. K-12 substr. MG1655",511145,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Eco.K12.MG1655.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Eco.K12.MG1655.eg.db:v005"
"MeSHDb for Escherichia coli O157:H7 str. Sakai (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Escherichia coli O157:H7 str. Sakai","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Escherichia coli O157:H7 str. Sakai",386585,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Eco.O157.H7.Sakai.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Eco.O157.H7.Sakai.eg.db:v005"
"MeSHDb for Gallus gallus (Chicken, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Gallus gallus (Chicken)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Gallus gallus",9031,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Gga.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Gga.eg.db:Gallus gallus:Chicken:v005"
"MeSHDb for Glycine max (Soybean, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Glycine max (Soybean)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Glycine max",3847,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Gma.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Gma.eg.db:Glycine max:Soybean:v005"
"MeSHDb for Homo sapiens (Human, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Homo sapiens (Human)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Homo sapiens",9606,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Hsa.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Hsa.eg.db:Homo sapiens:Human:v005"
"MeSHDb for Loxodonta africana (Elephant, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Loxodonta africana (Elephant)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Loxodonta africana",9785,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Laf.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Laf.eg.db:Loxodonta africana:Elephant:v005"
"MeSHDb for Leishmania major strain Friedlin (Leishmania, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Leishmania major strain Friedlin (Leishmania)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Leishmania major strain Friedlin",347515,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Lma.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Lma.eg.db:Leishmania major strain Friedlin:Leishmania:v005"
"MeSHDb for Monodelphis domestica (Gray short-tailed opossum, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Monodelphis domestica (Gray short-tailed opossum)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Monodelphis domestica",13616,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Mdo.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mdo.eg.db:Monodelphis domestica:Gray short-tailed opossum:v005"
"MeSHDb for Mesorhizobium japonicum MAFF 303099 (v005)","Correspondence table between NCBI Gene ID and MeSH ID for Mesorhizobium japonicum MAFF 303099","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Mesorhizobium japonicum MAFF 303099",266835,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Mes.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mes.eg.db:v005"
"MeSHDb for Meleagris gallopavo (Turkey, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Meleagris gallopavo (Turkey)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Meleagris gallopavo",9103,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Mga.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mga.eg.db:Meleagris gallopavo:Turkey:v005"
"MeSHDb for Lotus japonicus (Common birds-foot trefoil, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Lotus japonicus (Common birds-foot trefoil)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Lotus japonicus",34305,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Miy.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Miy.eg.db:Lotus japonicus:Common birds-foot trefoil:v005"
"MeSHDb for Macaca mulatta (Rhesus monkey, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Macaca mulatta (Rhesus monkey)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Macaca mulatta",9544,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Mml.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mml.eg.db:Macaca mulatta:Rhesus monkey:v005"
"MeSHDb for Mus musculus (Mouse, v005)","Correspondence table between NCBI Gene ID and MeSH ID for Mus musculus (Mouse)","3.17",NA,"TSV","https://github.com/rikenbit/mesh-workflow","05-Mar-2023","Mus musculus",10090,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v005/MeSH.Mmu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mmu.eg.db:Mus musculus:Mouse:v005"
