"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","RDataPath","Tags"
"MeSHDb for Caenorhabditis briggsae (Worm, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Caenorhabditis briggsae (Worm)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Caenorhabditis briggsae",6238,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cbr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cbr.eg.db:Caenorhabditis briggsae:Worm:v010"
"MeSHDb for Caenorhabditis elegans (Worm, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Caenorhabditis elegans (Worm)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Caenorhabditis elegans",6239,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cel.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cel.eg.db:Caenorhabditis elegans:Worm:v010"
"MeSHDb for Canis familiaris (Dog, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Canis familiaris (Dog)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Canis familiaris",9615,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cfa.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cfa.eg.db:Canis familiaris:Dog:v010"
"MeSHDb for Ciona intestinalis (Sea squirt, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Ciona intestinalis (Sea squirt)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Ciona intestinalis",7719,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cin.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cin.eg.db:Ciona intestinalis:Sea squirt:v010"
"MeSHDb for Callithrix jacchus (Marmoset, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Callithrix jacchus (Marmoset)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Callithrix jacchus",9483,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cja.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cja.eg.db:Callithrix jacchus:Marmoset:v010"
"MeSHDb for Cavia porcellus (Guinea pig, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Cavia porcellus (Guinea pig)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Cavia porcellus",10141,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cpo.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cpo.eg.db:Cavia porcellus:Guinea pig:v010"
"MeSHDb for Caenorhabditis remanei (Worm, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Caenorhabditis remanei (Worm)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Caenorhabditis remanei",31234,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cre.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cre.eg.db:Caenorhabditis remanei:Worm:v010"
"MeSHDb for Cyanobacteria (Cyanobacteria, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Cyanobacteria (Cyanobacteria)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Cyanobacteria",1117,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Cya.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Cya.eg.db:Cyanobacteria:Cyanobacteria:v010"
"MeSHDb for Drosophila ananassae (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila ananassae (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila ananassae",7217,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dan.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dan.eg.db:Drosophila ananassae:Fruit fly:v010"
"MeSHDb for Dictyostelium discoideum AX4 (Cellular slime mold, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Dictyostelium discoideum AX4 (Cellular slime mold)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Dictyostelium discoideum AX4",352472,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Ddi.AX4.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Ddi.AX4.eg.db:Dictyostelium discoideum AX4:Cellular slime mold:v010"
"MeSHDb for Drosophila erecta (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila erecta (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila erecta",7220,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Der.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Der.eg.db:Drosophila erecta:Fruit fly:v010"
"MeSHDb for Drosophila grimshawi (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila grimshawi (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila grimshawi",7222,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dgr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dgr.eg.db:Drosophila grimshawi:Fruit fly:v010"
"MeSHDb for Drosophila melanogaster (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila melanogaster (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila melanogaster",7227,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dme.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dme.eg.db:Drosophila melanogaster:Fruit fly:v010"
"MeSHDb for Drosophila mojavensis (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila mojavensis (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila mojavensis",7230,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dmo.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dmo.eg.db:Drosophila mojavensis:Fruit fly:v010"
"MeSHDb for Drosophila persimilis (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila persimilis (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila persimilis",7234,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dpe.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dpe.eg.db:Drosophila persimilis:Fruit fly:v010"
"MeSHDb for Danio rerio (Zebrafish, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Danio rerio (Zebrafish)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Danio rerio",7955,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dre.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dre.eg.db:Danio rerio:Zebrafish:v010"
"MeSHDb for Drosophila sechellia (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila sechellia (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila sechellia",7238,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dse.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dse.eg.db:Drosophila sechellia:Fruit fly:v010"
"MeSHDb for Drosophila simulans (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila simulans (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila simulans",7240,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dsi.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dsi.eg.db:Drosophila simulans:Fruit fly:v010"
"MeSHDb for Drosophila virilis (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila virilis (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila virilis",7244,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dvi.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dvi.eg.db:Drosophila virilis:Fruit fly:v010"
"MeSHDb for Drosophila yakuba (Fruit fly, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Drosophila yakuba (Fruit fly)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Drosophila yakuba",7245,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Dya.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Dya.eg.db:Drosophila yakuba:Fruit fly:v010"
"MeSHDb for Equus caballus (Horse, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Equus caballus (Horse)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Equus caballus",9796,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Eca.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Eca.eg.db:Equus caballus:Horse:v010"
"MeSHDb for Escherichia coli str. K-12 substr. MG1655 (v010)","Correspondence table between NCBI Gene ID and MeSH ID for Escherichia coli str. K-12 substr. MG1655","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Escherichia coli str. K-12 substr. MG1655",511145,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Eco.K12.MG1655.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Eco.K12.MG1655.eg.db:v010"
"MeSHDb for Escherichia coli O157:H7 str. Sakai (v010)","Correspondence table between NCBI Gene ID and MeSH ID for Escherichia coli O157:H7 str. Sakai","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Escherichia coli O157:H7 str. Sakai",386585,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Eco.O157.H7.Sakai.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Eco.O157.H7.Sakai.eg.db:v010"
"MeSHDb for Gallus gallus (Chicken, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Gallus gallus (Chicken)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Gallus gallus",9031,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Gga.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Gga.eg.db:Gallus gallus:Chicken:v010"
"MeSHDb for Glycine max (Soybean, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Glycine max (Soybean)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Glycine max",3847,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Gma.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Gma.eg.db:Glycine max:Soybean:v010"
"MeSHDb for Homo sapiens (Human, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Homo sapiens (Human)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Homo sapiens",9606,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Hsa.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Hsa.eg.db:Homo sapiens:Human:v010"
"MeSHDb for Loxodonta africana (Elephant, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Loxodonta africana (Elephant)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Loxodonta africana",9785,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Laf.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Laf.eg.db:Loxodonta africana:Elephant:v010"
"MeSHDb for Leishmania major strain Friedlin (Leishmania, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Leishmania major strain Friedlin (Leishmania)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Leishmania major strain Friedlin",347515,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Lma.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Lma.eg.db:Leishmania major strain Friedlin:Leishmania:v010"
"MeSHDb for Monodelphis domestica (Gray short-tailed opossum, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Monodelphis domestica (Gray short-tailed opossum)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Monodelphis domestica",13616,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Mdo.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mdo.eg.db:Monodelphis domestica:Gray short-tailed opossum:v010"
"MeSHDb for Mesorhizobium japonicum MAFF 303099 (v010)","Correspondence table between NCBI Gene ID and MeSH ID for Mesorhizobium japonicum MAFF 303099","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Mesorhizobium japonicum MAFF 303099",266835,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Mes.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mes.eg.db:v010"
"MeSHDb for Meleagris gallopavo (Turkey, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Meleagris gallopavo (Turkey)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Meleagris gallopavo",9103,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Mga.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mga.eg.db:Meleagris gallopavo:Turkey:v010"
"MeSHDb for Lotus japonicus (Common birds-foot trefoil, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Lotus japonicus (Common birds-foot trefoil)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Lotus japonicus",34305,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Miy.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Miy.eg.db:Lotus japonicus:Common birds-foot trefoil:v010"
"MeSHDb for Macaca mulatta (Rhesus monkey, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Macaca mulatta (Rhesus monkey)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Macaca mulatta",9544,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Mml.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mml.eg.db:Macaca mulatta:Rhesus monkey:v010"
"MeSHDb for Mus musculus (Mouse, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Mus musculus (Mouse)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Mus musculus",10090,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Mmu.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mmu.eg.db:Mus musculus:Mouse:v010"
"MeSHDb for Medicago truncatula (Clover, v010)","Correspondence table between NCBI Gene ID and MeSH ID for Medicago truncatula (Clover)","3.22",NA,"TSV","https://github.com/rikenbit/mesh-workflow","27-Sep-2025","Medicago truncatula",3880,NA,"NCBI,DBCLS","Koki Tsuyuzaki <k.t.the-answer@hotmail.co.jp>","SQLiteFile","FilePath","AHMeSHDbs/v010/MeSH.Mtr.eg.db.sqlite","MeSHDb:MeSH:NCBI:DBCLS:Gendoo:Gene:NCBI Gene:gene2accession:Annotation:MeSH.Mtr.eg.db:Medicago truncatula:Clover:v010"
